CARD.  1. CARD ONE 
DECK.  204. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
Q.1. HOW FAR DID YOU GO IN SCHOOL*  1. LESS THAN 6TH GRADE 2. FINISHED 6TH GRADE 3. FINISHED 7TH GRADE 4. FINISHED 8TH GRADE 5. SOME HIGH SCHOOL BUT DID NOT FINISH 6. GRADUATED FROM HIGH SCHOOL 7. SOME COLLEGE BUT DID NOT FINISH 8. GRADUATED FROM COLLEGE 0. NO ANSWER 
Q.2. HOW LONG HAVE YOU BEEN IN THIS REINFORCEMENT DEPOT*  01. 1-7 DAYS 02. 8-14 DAYS 03. 15-21 DAYS 04. 22-28 DAYS 05. 29-35 DAYS 06. 36-42 DAYS 07. 43-49 DAYS 08. 50-56 DAYS 09. 57-90 DAYS 10. 91-180 DAYS 11. OVER 180 DAYS 00. NO ANSWER 
Q.3. HOW MANY REINFORCEMENT DEPOTS HAVE YOU BEEN IN SINCE YOU GOT OUT OF THE HOSPITAL*  01. ONLY THIS ONE 02. ONE BESIDES THIS ONE 03. TWO BESIDES THIS ONE 04. THREE BESIDES THIS ONE 05. MORE THAN THREE BESIDES THIS ONE 06. 4 07. 5 08. 6 09. 7 10. 8 11. 9 00. NO ANSWER 
Q.4. WHEN DID YOU LAST LEAVE THE HOSPITAL*  01. FEBRUARY 1945 02. JANUARY 1945 03. DECEMBER 1944 04. NOVEMBER 1944 05. OCTOBER 1944 06. SEPTEMBER 1944 07. AUGUST 1944 08. JULY 1944 09. JUNE 1944 10. BEFORE JUNE 1944 11. NEVER OR NONE 00. NO ANSWER 
Q.5. WHEN DID YOU LAST LEAVE YOUR OLD OUTFIT*  01. FEBRUARY 1945 02. JANUARY 1945 03. DECEMBER 1944 04. NOVEMBER 1944 05. OCTOBER 1944 06. SEPTEMBER 1944 07. AUGUST 1944 08. JULY 1944 09. JUNE 1944 10. BEFORE JUNE 1944 11. NEVER OR NONE 00. NO ANSWER 
Q.6. ARE YOU GENERAL SERVICE OR LIMITED ASSIGNMENT*  1. GENERAL SERVICE 2. LIMITED ASSIGNMENT 3. NO ANSWER 0. NO CODE OR NO DATA 
"Q.7. IF YOU ARE LIMITED ASSIGNMENT, WHAT CLASS ARE YOU IN*  1. LIMITED ASSIGNMENT CLASS 2 (LA-2) 2. LIMITED ASSIGNMENT CLASS 3 (LA-3) 3. LIMITED ASSIGNMENT CLASS 4 (LA-4) 4. LIMITED ASSIGNMENT CLASS 5 (LA-5) 5. DON,T KNOW WHAT CLASS I AM IN 6. NO ANSWER "
"Q.8. FOR MEN IN YOUR CLASS OF LIMITED ASSIGNMENT, HOW LONG IS IT FROM THE TIME THEY ARE PUT ON LIMITED ASSIGNMENT BEFORE THEY ARE EXAMINED AGAIN BY A MEDICAL BOARD*  1. 3 TO 6 MONTHS 2. 6 MONTHS TO 1 YEAR 3. 1 TO 2 YEARS 4. IN MY CLASS THEY ARE NOT EXAMINED AGAIN 5. DON,T KNOW HOW LONG IT IS 0. NO ANSWER "
Q.9. WHAT WAS THE REASON WHY YOU WERE PUT ON LIMITED ASSIGNMENT*  1. WOUNDED 2. COMBAT EXHAUSTION 3. TRENCH FOOT 4. OTHER NON-BATTLE INJURY 5. SOME OTHER REASON 0. NO ANSWER 
Q.10. SINCE YOU HAVE BEEN AT THIS REINFORCEMENT DEPOT HAVE YOU BEEN INTERVIEWED BY ANYONE ABOUT THE KIND OF ARMY JOB YOU MIGHT DO HERE IN THE ETO*  1. YES 2. NO 0. NO ANSWER 
Q.11. DO YOU THINK THAT MOST LIMITED ASSIGNMENT REINFORCEMENTS ARE ASSIGNED TO AN ARMY JOB FOR WHICH THEY ARE WELL SUITED*  1. ALMOST ALL OF THEM ARE 2. MOST OF THEM ARE 3. ALMOST HALF OF THEM ARE 4. MOST OF THEM ARE NOT 5. ALMOST ALL OF THEM ARE NOT 0. NO ANSWER X. QUESTION 12 NOT CODED. 
"Q.13. DO YOU FEEL THAT YOU HAVE BEEN TOLD AS MUCH AS IT IS POSSIBLE TO TELL YOU ABOUT WHAT TYPE OF JOB YOU ARE GOING TO BE ASSIGNED TO*  1. YES, THEY HAVE TOLD US ABOUT AS MUCH AS THEY CAN 2. NO, THEY COULD HAVE TOLD US A LOT MORE 3. NO ANSWER 0. NO CODE OR NO DATA "
Q.14. DO YOU THINK IT IS NECESSARY TO PUT LIMITED ASSIGNMENT MEN IN REAR ECHELON JOBS IN THE ETO OR SHOULD THEY BE SENT BACK TO THE U.S.*  1. IT IS NECESSARY TO PUT THEM ON JOBS HERE 2. THEY SHOULD BE SENT BACK TO THE U.S. 0. NO ANSWER 
"Q.15. IN GENERAL, DO YOU THINK THE ARMY HAS TRIED ITS BEST TO SEE THAT MEN GET AS SQUARE DEAL AS POSSIBLE*  1. YES, IT HAS TRIED ITS BEST 2. IT HAS TRIED SOME BUT NOT HARD ENOUGH 3. IT HAS HARDLY TRIED AT ALL 0. NO ANSWER "
"Q.16. IN GENERAL, DO YOU THINK THAT YOU YOURSELF HAVE GOTTEN A SQUARE DEAL FROM THE ARMY*  1. YES, IN MOST WAYS I HAVE 2. IN SOME WAYS, YES, IN OTHER WAYS, NO 3. NO, ON THE WHOLE I HAVE NOT GOTTEN A SQUARE DEAL 0. NO ANSWER "
Q.17. DO YOU EVER GET THE FEELING THAT THIS WAR IS NOT WORTH FIGHTING*  1. VERY OFTEN 2. SOMETIMES 3. ONLY ONCE IN A GREAT WHILE 4. NEVER 0. NO ANSWER 
Q.18. HOW DO YOU FEEL ABOUT THE WAY THE CADRE IS TREATED HERE AS COMPARED WITH THE WAY THE CASUAL MEN IN THE COMPANY ARE TREATED*  1. THE CADRE ARE TREATED QUITE A BIT BETTER 2. THE CADRE ARE TREATED A LITTLE BETTER 3. THEY ARE ALL TREATED ABOUT THE SAME 4. THE CASUALS ARE TREATED A LITTLE BETTER THAN THE CADRE 5. THE CASUALS ARE TREATED QUITE A BIT BETTER THAN THE CADRE 0. NO ANSWER 
"Q.19. WHEN WAS THE LAST TIME YOU RECEIVED AT LEAST A FULL MONTH,S PAY*  01. FEBRUARY 1945 02. JANUARY 1945 03. DECEMBER 1944 04. NOVEMBER 1944 05. OCTOBER 1944 06. SEPTEMBER 1944 07. AUGUST 1944 08. JULY 1944 09. JUNE 1944 10. BEFORE JUNE 1944 11. NEVER OR NONE 00. NO ANSWER "
Q.20. WHEN WAS THE LAST TIME YOU RECEIVED A PARTIAL PAYMENT*  01. FEBRUARY 1945 02. JANUARY 1945 03. DECEMBER 1944 04. NOVEMBER 1944 05. OCTOBER 1944 06. SEPTEMBER 1944 07. AUGUST 1944 08. JULY 1944 09. JUNE 1944 10. BEFORE JUNE 1944 11. NEVER OR NONE 00. NO ANSWER 
Q.21. ARE YOUR MESS FACILITIES AND FOOD ABOUT AS GOOD AS THEY COULD BE UNDER PRESENT CIRCUMSTANCES*  1. ABOUT AS GOOD AS THEY COULD BE 2. COULD BE A BIT BETTER 3. COULD BE A LOT BETTER 0. NO ANSWER 
