CARD.  1. CARD ONE 
DECK.  072. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
"Q.1. SINCE YOU HAVE BEEN AT YOUR PRESENT CAMP OR STATION, ABOUT HOW OFTEN DO YOU GO TO A USO CLUB IN A TOWN OR CITY NEAR YOUR CAMP*  1. THREE OR MORE TIMES A WEEK 2. TWICE A WEEK 3. ONCE A WEEK 4. ONCE EVERY TWO OR THREE WEEKS 5. ONCE A MONTH 6. LESS THAN ONCE A MONTH 0. NO ANSWER "
Q.2. ABOUT HOW MANY MILES IS IT FROM YOUR OUTFIT TO THIS USO CLUB* (PUT DOWN YOUR BEST GUESS)  1. TWO MILES OR LESS 2. OVER 2 MILES UP TO 5 MILES 3. OVER 5 MILES UP TO 10 MILES 4. OVER 10 MILES UP TO 15 MILES 5. OVER 15 MILES UP TO 20 MILES 6. OVER 20 MILES UP TO 25 MILES 7. OVER 25 MILES UP TO 50 MILES 8. OVER 50 MILES 0. NO ANSWER 
Q.3. HOW DID YOU GET FROM CAMP TO TOWN TODAY*  1. BY BUS 2. NOT CHOSEN 
Q.3. HOW DID YOU GET FROM CAMP TO TOWN TODAY*  812 1. BY STREET CAR 7613 2. NOT CHOSEN 
Q.3. HOW DID YOU GET FROM CAMP TO TOWN TODAY*  405 1. BY ARMY TRANSPORTATION 8020 2. NOT CHOSEN 
Q.3. HOW DID YOU GET FROM CAMP TO TOWN TODAY*  141 1. BY OWN CAR 8284 2. NOT CHOSEN 
"Q.3. HOW DID YOU GET FROM CAMP TO TOWN TODAY*  414 1. BY FRIEND,S CAR 8011 2. NOT CHOSEN "
Q.3. HOW DID YOU GET FROM CAMP TO TOWN TODAY*  1253 1. BY HITCH-HIKING 7172 2. NOT CHOSEN 
Q.3. HOW DID YOU GET FROM CAMP TO TOWN TODAY*  643 1. BY WALKING 7782 2. NOT CHOSEN 
Q.3. HOW DID YOU GET FROM CAMP TO TOWN TODAY*  437 1. BY OTHER MEANS 7988 2. NOT CHOSEN 
Q.3. HOW DID YOU GET FROM CAMP TO TOWN TODAY*  521 1. I DID NOT COME FROM CAMP TO TOWN TODAY 7904 2. NOT CHOSEN 
Q.3. HOW DID YOU GET FROM CAMP TO TOWN TODAY*  31 1. NO ANSWER 8394 2. NOT CHOSEN 
Q.4. ABOUT HOW LONG DID IT TAKE YOU TO GET FROM YOUR OUTFIT TO THIS USO CLUB TODAY* (COUNT THE TIME YOU SPENT WAITING AS WELL AS THE TIME YOU SPENT ACTUALLY TRAVELING.)  1. ABOUT 15 MINUTES 2. ABOUT 30 MINUTES 3. ABOUT AN HOUR 4. ABOUT AN HOUR AND A HALF 5. ABOUT TWO HOURS 6. MORE THAN TWO HOURS 7. I DID NOT COME FROM MY OUTFIT TO THIS USO CLUB TODAY 0. NO ANSWER 
"Q.5. COUNTING THIS VISIT, ABOUT HOW MANY TIMES IN THE PAST 30 DAYS HAVE YOU BEEN TO THIS USO CLUB*  01. 1 TIME 02. 2 TIMES 03. 3 04. 4 05. 5 06. 6-10 07. 11-15 08. 16-20 09. 21-30 10. OVER 30 TIMES 11. NONE 00. NO ANSWER "
Q.6. ABOUT HOW MANY TIMES IN THE PAST 30 DAYS HAVE YOU BEEN TO OTHER USO CLUBS IN THIS TOWN AND OTHER TOWNS RIGHT AROUND YOUR CAMP*  01. 1 TIME 02. 2 TIMES 03. 3 04. 4 05. 5 06. 6-10 07. 11-15 08. 16-20 09. 21-30 10. OVER 30 TIMES 11. NONE 00. NO ANSWER 
Q.7. ABOUT HOW MANY TIMES IN THE PAST 30 DAYS HAVE YOU BEEN TO OTHER USO CLUBS BESIDES THOSE IN TOWNS RIGHT AROUND YOUR CAMP*  01. 1 TIME 02. 2 TIMES 03. 3 04. 4 05. 5 06. 6-10 07. 11-15 08. 16-20 09. 21-30 10. OVER 30 TIMES 11. NONE 00. NO ANSWER X. QUESTION 8 NOT CODED. 
"Q.9. ON WHAT DAY, BEFORE TODAY, WERE YOU LAST AT THIS CLUB*  1. SUNDAY 2. MONDAY 3. TUESDAY 4. WEDNESDAY 5. THURSDAY 6. FRIDAY 7. SATURDAY 8. I,VE NEVER BEEN HERE BEFORE 0. NO ANSWER "
"Q.10. WHEN YOU CAME TO THIS CLUB THE LAST TIME (THE TIME BEFORE THIS VISIT), DID YOU HAVE SOMETHING SPECIAL IN MIND YOU WANTED TO DO HERE*  1. YES, I HAD SOMETHING SPECIAL IN MIND I WANTED TO DO 2. NO, I DID NOT HAVE ANYTHING SPECIAL IN MIND I WANTED TO DO 3. I DON,T REMEMBER NOW 4. I,VE NEVER BEEN HERE BEFORE 0. NO ANSWER X. QUESTIONS 11-14 NOT CODED. "
"Q.15. IS THIS USO CLUB CROWDED ON SATURDAYS AND SUNDAYS*  1. YES, IT IS VERY CROWDED HERE ON SATURDAYS AND SUNDAYS 2. YES, IT IS PRETTY CROWDED HERE ON SATURDAYS AND SUNDAYS 3. NO, IT IS NOT SO CROWDED HERE ON SATURDAYS AND SUNDAYS 4. NO, IT IS NOT CROWDED AT ALL HERE ON SATURDAYS AND SUNDAYS 5. CROWDED ON SATURDAY, BUT NOT ON SUNDAY 6. I,VE NEVER BEEN HERE BEFORE ON SATURDAYS OR SUNDAYS 0. NO ANSWER "
"Q.16. IS THIS USO CLUB CROWDED ON OTHER DAYS OF THE WEEK*  1. YES, IT IS VERY CROWDED HERE ON WEEKDAYS 2. YES, IT IS PRETTY CROWDED HERE ON WEEKDAYS 3. NO, IT IS NOT SO CROWDED HERE ON WEEKDAYS 4. NO, IT IS NOT CROWDED AT ALL HERE ON WEEKDAYS 5. I,VE NEVER BEEN HERE BEFORE ON WEEKDAYS 0. NO ANSWER "
Q.17A. LIBRARY*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 
Q.17B. RADIO*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 
Q.17C. PHONOGRAPH*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 
Q.17D. POOL TABLES*  1. CHECKED 2. NOT CHECKED 3. NO ANSWER TO ENTIRE Q.17 0. NO CODE OR NO DATA 
Q.17E. PING-PONG TABLES*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 
"Q.17F. TABLE GAMES, CHECKERS, CHESS, ETC.*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 "
Q.17G. MUSICAL INSTRUMENTS*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 
Q.17H. SNACK BAR*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 
Q.17I. SLEEPING FACILITIES*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 
Q.17J. SHOWERS*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 
Q.17K. CHECKING FACILITIES*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 
Q.17L. LETTER WRITING FACILITIES*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 
Q.17M. INFORMATION SERVICE*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 
Q.17N. GAME EQUIPMENT*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 
Q.17O. ATHLETIC EQUIPMENT*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 
Q.17P. PHOTOGRAPHY EQUIPMENT*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 
Q.17Q. DARK ROOM*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 
Q.17R. HANDICRAFT EQUIPMENT*  1. CHECKED 2. NOT CHECKED 0. NO ANSWER TO ENTIRE Q.17 
Q.17S. A MACHINE TO MAKE A RECORD OF MY VOICE*  1. CHECKED 2. NOT CHECKED 3. NO ANSWER TO ENTIRE Q.17 0. NO CODE OR NO DATA X. QUESTIONS 18 AND 19 NOT CODED. 
"Q.20A. ""THE PEOPLE WHO WORK IN USO CLUBS ARE JUST INTERESTED IN THEIR JOBS AND DON,T CARE ABOUT US""*  1. AGREE 2. IN DOUBT 3. DISAGREE 0. NO ANSWER "
"Q.20B. ""THE USO PEOPLE REALLY MAKE A FELLOW FEEL AT HOME""*  1. AGREE 2. IN DOUBT 3. DISAGREE 0. NO ANSWER "
"Q.20C. ""THE PEOPLE WHO WORK IN USO CLUBS ARE FINE PEOPLE AND AND DO A GOOD JOB""*  1. AGREE 2. IN DOUBT 3. DISAGREE 0. NO ANSWER "
"Q.20D. ""THE USO PEOPLE ARE ALWAYS TRYING TO GET US TO DO SOMETHING, WHEN ALL WE WANT TO DO IS TAKE IT EASY""*  1. AGREE 2. IN DOUBT 3. DISAGREE 0. NO ANSWER "
"Q.20E. ""THE USO PEOPLE PUT IN A LOT OF TIME AND EFFORT TO GIVE US A GOOD TIME""*  1. AGREE 2. IN DOUBT 3. DISAGREE 0. NO ANSWER "
"Q.20F. ""THE PEOPLE WHO WORK IN USO CLUBS DON,T MANAGE THEM VERY WELL""*  1. AGREE 2. IN DOUBT 3. DISAGREE 0. NO ANSWER "
"Q.20G. ""THE USO PEOPLE ARE TOO ,GOODY-GOODY, TO SUIT ME""*  1. AGREE 2. IN DOUBT 3. DISAGREE 0. NO ANSWER X. QUESTIONS 21, 22, 23 NOT CODED. "
