CARD.  1. CARD ONE 
DECK.  074. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
Q.1. HOW OLD WERE YOU ON YOUR LAST BIRTHDAY*  1. 18-19 YEARS 2. 20 3. 21-24 4. 25-27 5. 28-29 6. 30-34 7. 35 YEARS AND OVER 8. NO ANSWER 
Q.2. HOW FAR DID YOU GO IN SCHOOL*  1. GRADE OR GRAMMAR SCHOOL 2. SOME HIGH SCHOOL BUT DID NOT FINISH 3. GRADUATED FROM HIGH SCHOOL 4. SOME COLLEGE BUT DID NOT FINISH 5. GRADUATED FROM COLLEGE 0. NO ANSWER X. QUESTIONS 3 AND 4 TO BE CODED TOGETHER. 
"Q.3. ARE YOU SINGLE, MARRIED, DIVORCED OR SEPARATED, OR WIDOWED* F. IF MARRIED:  Q.4. WERE YOU MARRIED BEFORE OR AFTER ENTERING THE ARMY*  1. SINGLE 2. MARRIED BEFORE ENTERING THE ARMY 3. MARRIED AFTER ENTERING THE ARMY 4. DIVORCED OR SEPARATED 5. WIDOWED 6. MARRIED, BUT NO INDICATION AS TO WHEN 0. NO ANSWER "
"Q.5. WHERE DID YOU LIVE MOST OF THE TIME BEFORE YOU WERE 16 YEARS OLD*  1. ON A FARM OR IN THE COUNTRY 2. IN A SMALL TOWN (FEWER THAN 2,500 PEOPLE) 3. IN A TOWN (WITH BETWEEN 2,500 AND 25,000 PEOPLE) 4. IN A CITY (BETWEEN 25,000 AND 100,000 PEOPLE) 5. IN A LARGE CITY (MORE THAN 100,000 PEOPLE) 0. NO ANSWER "
"Q.6. AT THE TIME YOU CAME INTO THE ARMY DID YOU THINK YOU SHOULD HAVE BEEN DEFERRED*  01. I WAS NOT DRAFTED - THIS QUESTION DOES NOT APPLY TO ME 02. NO 03. YES, BECAUSE OF DEPENDENTS WHO NEEDED MY SUPPORT 04. YES, BECAUSE OF THE IMPORTANCE OF MY JOB 05. YES, BECAUSE OF MY HEALTH OR PHYSICAL CONDITION 06. YES, BECAUSE OF SOME OTHER REASON 07. A COMBINATION OF 3 AND 4 08. A COMBINATION OF 4-5 09. A COMBINATION OF 3-4-5 10. A COMBINATION OF 3-5 11. NO ANSWER 00. NO CODE OR NO DATA "
"Q.7. DO THE MEN IN YOUR COMPANY (BATTERY, SQUADRON, TROOP) COOPERATE, AND WORK WELL TOGETHER*  1. ALL OF THE TIME 2. MOST OF THE TIME 3. OFTEN DO NOT 4. ALMOST NEVER DO 5. UNDECIDED 0. NO ANSWER "
"Q.8. DO YOU FEEL PROUD OF YOUR COMPANY (BATTERY, SQUADRON, TROOP)*  1. YES, VERY PROUD 2. YES, FAIRLY PROUD 3. NO, NOT PROUD 4. UNDECIDED 0. NO ANSWER "
"Q.9. IN GENERAL, HOW WELL DO YOU THINK THE ARMY IS RUN*  1. IT IS RUN VERY WELL 2. IT IS RUN PRETTY WELL 3. IT IS NOT RUN SO WELL 4. IT IS RUN VERY POORLY 5. UNDECIDED 0. NO ANSWER "
Q.10. HOW MUCH OF YOUR TRAINING OR DUTY TIME IS USED IN DOING THINGS THAT DO NOT SEEM IMPORTANT TO YOU*  1. A LOT OF IT 2. SOME OF IT 3. ONLY A LITTLE OF IT 4. NONE OF IT 0. NO ANSWER 
Q.11. DO YOU USUALLY FEEL THAT WHAT YOU ARE DOING IN THE ARMY IS WORTHWHILE OR NOT*  1. I USUALLY FEEL IT IS NOT WORTHWHILE 2. I USUALLY FEEL IT IS WORTHWHILE 3. UNDECIDED 0. NO ANSWER 
Q.12. DO YOU THINK YOU CAN MAKE GOOD IN THE ARMY*  1. I FEEL PRETTY SURE I CAN MAKE GOOD 2. I AM NOT SO SURE I CAN MAKE GOOD 3. UNDECIDED 0. NO ANSWER 
"Q.13. IN GENERAL, WHAT SORT OF A TIME DO YOU HAVE IN THE ARMY*  1. I HAVE A PRETTY GOOD TIME 2. IT,S ABOUT FIFTY-FIFTY 3. I HAVE A PRETTY ROTTEN TIME 0. NO ANSWER "
"Q.14. IN GENERAL, HOW WOULD YOU SAY YOU FEEL MOST OF THE TIME, IN GOOD SPIRITS OR IN LOW SPIRITS*  1. I AM USUALLY IN GOOD SPIRITS 2. I AM IN GOOD SPIRITS SOME OF THE TIME AND IN LOW SPIRITS SOME OF THE TIME 3. I AM USUALLY IN LOW SPIRITS 0. NO ANSWER "
Q.15. ARE YOU EVER WORRIED AND UPSET*  1. I AM HARDLY EVER WORRIED AND UPSET 2. I AM SOMETIMES WORRIED AND UPSET 3. I AM OFTEN WORRIED AND UPSET 4. NO ANSWER 0. NO CODE OR NO DATA 
"Q.16. ON THE WHOLE, DO YOU THINK THE ARMY IS GIVING YOU A CHANCE TO SHOW WHAT YOU CAN DO*  1. A VERY GOOD CHANCE 2. A FAIRLY GOOD CHANCE 3. NOT MUCH OF A CHANCE 4. NO CHANCE AT ALL 5. UNDECIDED 0. NO ANSWER "
Q.17. DO YOU THINK A SOLDIER WITH ABILITY HAS A GOOD CHANCE FOR PROMOTION IN THE ARMY*  1. A VERY GOOD CHANCE 2. A FAIRLY GOOD CHANCE 3. NOT MUCH OF A CHANCE 4. NO CHANCE AT ALL 5. UNDECIDED 0. NO ANSWER 
"Q.18. IF IT WERE UP TO YOU, WHAT KIND OF OUTFIT WOULD YOU RATHER BE IN*  1. IN A COMBAT OUTFIT OVERSEAS 2. IN A NON-COMBAT OUTFIT OVERSEAS 3. IN AN OUTFIT THAT WILL STAY IN THE UNITED STATES 0. NO ANSWER "
"Q.19. IF IT WERE UP TO YOU TO CHOOSE, WOULD YOU RATHER BE A SOLDIER OR WOULD YOU RATHER BE A CIVILIAN DOING SOME KIND OF WORK NEEDED TO WIN THE WAR*  1. I WOULD RATHER BE A SOLDIER 2. I WOULD RATHER BE A CIVILIAN DOING SOME KIND OF WORK NEEDED TO WIN THE WAR 3. UNDECIDED 0. NO ANSWER "
"Q.20. DO TOO MANY OF THE ARMY RULES AND REGULATIONS SEEM USELESS TO YOU*  1. NO, I NEVER THOUGHT SO 2. NO, I USED TO THINK SO, BUT DON,T NOW 3. YES, TOO MANY SEEM USELESS 4. UNDECIDED 0. NO ANSWER "
"Q.21. DO YOU THINK YOU HAVE AS MUCH OF A PERSONAL STAKE IN THIS WAR AS ANYBODY ELSE*  1. YES 2. I THINK SO, BUT I,M NOT SURE 3. NO 4. UNDECIDED 0. NO ANSWER X. QUESTION 22 NOT CODED. "
"Q.23A. WHAT SPORTS DID YOU TAKE PART IN AS A BOY (BEFORE YOU WERE 18 YEARS OLD)* CIRCLE ONE ANSWER AFTER EACH SPORT TO SHOW HOW MUCH YOU TOOK PART IN IT. FOR EXAMPLE, IF YOU VERY OFTEN PLAYED GOLF YOU WILL CIRCLE ""A LOT"". IF YOU TOOK PART ONCE IN A WHILE, YOU WILL CIRCLE ""A LITTLE"". IF YOU NEVER PLAYED GOLF AT ALL, YOU WILL CIRCLE ""NOT AT ALL"". AS A BOY I TOOK PART IN: (X) SWIMMING (B) BOXING (B) FOOTBALL (X) TENNIS (B) BASKETBALL (B) HOCKEY (X) BASEBALL (B) LACROSSE (X) GOLF X. ""X"" STANDS FOR NON-BODY CONTACT SPORT. ""B"" STANDS FOR BODY CONTACT SPORT. E. NUMBER OF ""X"" SPORTS CHECKED:  1. ONE ""X"" SPORT CHECKED ""A LOT"" OR ""A LITTLE"" 2. TWO ""X"" SPORTS CHECKED ""A LOT"" OR ""A LITTLE"" 3. THREE ""X"" SPORTS CHECKED ""A LOT"" OR ""A LITTLE"" 4. FOUR ""X"" SPORTS CHECKED ""A LOT"" OR ""A LITTLE"" 5. NO ""X"" SPORT CHECKED ""A LOT"" OR ""A LITTLE"" 0. NO CODE OR NO DATA E. NUMBER OF ""B"" SPORTS CHECKED: "
"Q.23A. WHAT SPORTS DID YOU TAKE PART IN AS A BOY (BEFORE YOU WERE 18 YEARS OLD)* CIRCLE ONE ANSWER AFTER EACH SPORT TO SHOW HOW MUCH YOU TOOK PART IN IT. FOR EXAMPLE, IF YOU VERY OFTEN PLAYED GOLF YOU WILL CIRCLE ""A LOT"". IF YOU TOOK PART ONCE IN A WHILE, YOU WILL CIRCLE ""A LITTLE"". IF YOU NEVER PLAYED GOLF AT ALL, YOU WILL CIRCLE ""NOT AT ALL"". AS A BOY I TOOK PART IN: (X) SWIMMING (B) BOXING (B) FOOTBALL (X) TENNIS (B) BASKETBALL (B) HOCKEY (X) BASEBALL (B) LACROSSE (X) GOLF X. ""X"" STANDS FOR NON-BODY CONTACT SPORT. ""B"" STANDS FOR BODY CONTACT SPORT. E. NUMBER OF ""X"" SPORTS CHECKED:  142 1. ONE ""B"" SPORT CHECKED ""A LOT"" OR ""A LITTLE"" 168 2. TWO ""B"" SPORTS CHECKED ""A LOT"" OR ""A LITTLE"" 176 3. THREE ""B"" SPORTS CHECKED ""A LOT"" OR ""A LITTLE"" 93 4. FOUR ""B"" SPORTS CHECKED ""A LOT"" OR ""A LITTLE"" 5 5. FIVE ""B"" SPORTS CHECKED ""A LOT"" OR ""A LITTLE"" 152 6. NO ""B"" SPORTS CHECKED ""A LOT"" OR ""A LITTLE"" 0. NO CODE OR NO DATA "
Q.23B. LIST ANY OTHER SPORTS YOU TOOK PART IN AS A BOY*  1. NONE 2. 1-2 LISTED 3. 3-4 LISTED 4. 5 OR MORE LISTED 5. NO ANSWER 0. NO CODE OR NO DATA 
