CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14A.,Q.14C.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.26..1,Q.26..2,Q.26..3,Q.26..4,Q.26..5,Q.26..6,Q.26..7,Q.26..8,Q.26..9,Q.26..10,Q.26..11,Q.27A.,Q.27B.,Q.27C.,Q.28A.,Q.28A..1,Q.28A..2,Q.28A..3,Q.28A..4,Q.28A..5,Q.28A..6,Q.28A..7,Q.28A..8,Q.28A..9,Q.28A..10,Q.28A..11,Q.28A..12,Q.28B.,Q.29.,Q.30.,Q.31.,Q.32.,Q.32..1,Q.32..2,Q.32..3,Q.32..4,CARD..1,DECK..1,BALLOT..1,FORM..1,X.,X..1,X..2,X..3,X..4,X..5,X..6,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.38..1,Q.38..2,Q.38..3,Q.38..4,Q.38..5,Q.38..6,Q.38..7,Q.38..8,Q.38..9,Q.39.,Q.40A.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50A.,Q.50B.,Q.51.,Q.52.,Q.54.,Q.55.,Q.56.,Q.57A.,Q.57B.,Q.57B..1,Q.57B..2,Q.57B..3,Q.57B..4,Q.57B..5,Q.57B..6,Q.57B..7,Q.57B..8,Q.57B..9,Q.57B..10,Q.57B..11,Q.57B..12,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64A.,Q.64B.,Q.64B..1,Q.64B..2,Q.64B..3,Q.64B..4,Q.64B..5,CARD..2,DECK..2,BALLOT..2,FORM..2,X..7,X..8,X..9,X..10,X..11,X..12,X..13,Q.65.,Q.66A.,Q.66B.,Q.67.,V.67A.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72A.,V.74.,V.75.,V.76.,V.77.,V.78.
1,106,1357,3,4,6,1,5,4,3,8,8,2,5,5,17,8,3,7,2,2,1,3,2,3,2,1,1,3,3,2,2,2,2,2,2,2,2,1,2,2,2,6,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,9,2,1,9,2,1,2,2,2,2,106,1357,3,2,2,2,2,2,2,2,4,3,3,99,99,2,2,2,2,2,2,2,2,2,1,2,1,2,3,4,3,3,9,9,9,9,9,99,9,9,9,2,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1357,3,2,2,2,2,2,2,1,8,1,8,8,1,1,1,5,1,4,5,5,13,1,23
1,106,1358,3,6,6,1,5,4,2,6,8,2,4,4,12,11,3,2,2,1,1,2,2,3,3,2,1,1,3,2,2,2,2,2,2,2,2,2,2,1,2,11,5,2,2,2,2,2,2,2,2,2,1,2,2,2,11,5,2,3,9,1,2,2,2,2,2,106,1358,3,2,2,2,2,2,2,2,2,3,2,99,99,2,2,2,2,2,2,2,2,2,1,3,2,2,3,4,4,3,9,3,3,2,3,12,9,9,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,6,3,5,9,4,1,2,2,2,2,2,1,3,106,1358,3,2,2,2,2,2,2,2,4,1,4,4,1,1,4,4,1,2,5,4,15,7,33
1,106,1359,3,3,6,1,5,2,1,6,1,3,5,5,12,11,3,1,1,2,1,2,1,1,3,2,2,3,4,1,2,2,2,2,2,2,2,2,2,1,2,5,5,1,2,2,2,2,2,2,2,2,1,2,2,2,2,9,1,1,9,2,2,2,1,2,2,106,1359,3,2,2,2,2,1,2,2,5,4,0,99,99,2,2,2,2,2,2,2,2,2,1,6,4,4,1,0,0,4,4,3,3,3,3,99,9,9,2,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,9,9,5,4,9,9,2,2,2,2,2,2,3,106,1359,3,2,2,2,2,2,2,1,7,1,7,0,5,4,2,6,2,3,5,3,7,5,10
1,106,1360,3,3,6,1,5,2,1,5,3,3,1,5,3,5,3,5,1,1,2,1,2,1,3,3,3,4,3,2,2,2,2,2,2,2,2,1,2,2,2,6,0,5,2,2,2,2,2,2,2,2,1,2,2,2,2,9,1,1,10,2,2,2,1,2,2,106,1360,3,2,2,2,2,2,2,2,4,0,2,99,99,2,2,2,2,2,2,2,2,2,1,3,2,1,0,4,4,3,9,9,9,9,9,99,9,9,9,2,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,6,9,2,5,4,9,2,2,2,2,2,2,3,106,1360,3,2,2,2,2,2,2,1,6,1,6,6,1,1,4,7,2,3,5,1,6,5,58
1,106,1361,3,5,6,1,5,2,3,7,8,1,1,5,3,11,3,2,2,3,1,3,1,1,1,2,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,4,5,2,2,1,2,2,2,2,2,2,2,2,2,2,3,7,1,1,9,2,2,2,1,2,2,106,1361,3,2,2,2,2,2,2,2,1,3,4,1,4,1,2,2,2,2,2,2,2,2,2,4,1,3,3,2,2,2,2,2,2,4,2,14,9,9,3,1,4,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,3,106,1361,3,2,2,1,2,2,2,2,1,1,1,2,3,2,3,1,1,1,2,4,6,3,5
1,106,1362,3,3,6,1,5,1,1,5,1,3,4,5,7,11,3,6,1,1,1,2,2,1,3,1,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,6,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,9,2,2,2,1,2,2,106,1362,3,2,2,2,2,2,2,2,1,1,2,99,99,2,2,2,2,2,2,2,2,2,1,3,1,2,3,4,3,2,2,2,2,2,2,4,9,9,3,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,6,2,5,5,4,3,2,2,2,2,2,2,3,106,1362,3,2,2,2,2,2,1,2,5,1,5,5,1,1,1,2,2,1,2,2,8,2,14
1,106,1363,3,3,7,1,5,5,1,6,3,3,1,5,7,11,3,3,2,1,3,2,2,1,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,5,5,2,1,2,2,2,2,2,2,2,2,2,2,1,5,2,3,8,1,2,2,2,2,2,106,1363,3,2,2,2,2,2,2,2,1,1,1,1,11,2,1,2,2,2,2,2,2,2,2,3,1,2,1,4,4,2,2,2,2,2,2,10,9,9,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,1,2,4,1,2,2,2,1,2,2,3,106,1363,3,2,2,2,2,2,2,2,5,1,5,5,1,2,1,1,1,1,3,3,8,4,74
1,106,1364,3,3,7,1,5,5,3,6,6,3,5,5,7,1,3,3,1,2,1,2,2,1,2,2,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,10,3,1,2,2,2,2,2,2,2,1,2,2,1,2,2,0,1,1,2,2,2,2,2,1,2,106,1364,3,2,2,2,2,2,2,2,1,2,3,99,99,2,2,2,2,2,2,2,2,2,1,3,1,2,2,1,1,2,2,2,2,2,2,7,9,9,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1364,3,2,2,2,2,2,2,1,4,1,4,4,3,2,3,6,1,3,3,3,8,1,12
1,106,1365,3,3,7,1,5,5,1,6,7,3,5,5,12,11,3,1,3,1,1,3,1,1,2,2,1,3,3,2,2,2,2,2,2,2,2,2,1,2,2,5,5,4,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,10,2,2,2,2,1,2,106,1365,3,2,2,2,2,2,2,2,6,5,3,99,99,2,2,2,2,2,2,2,2,2,1,5,6,2,2,1,1,2,4,3,3,3,3,12,9,9,2,2,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1365,3,2,2,2,2,2,2,1,3,1,3,0,4,3,4,5,1,4,5,3,7,5,9
1,106,1366,3,3,7,1,5,5,1,7,6,3,5,5,5,11,3,7,1,1,2,3,2,1,4,1,2,2,4,1,2,2,2,2,2,2,2,1,2,2,2,5,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,9,2,1,2,2,2,2,106,1366,3,2,2,2,2,2,2,2,5,4,2,3,99,2,2,2,2,2,1,2,2,2,2,2,0,1,3,4,4,3,9,9,9,9,9,99,9,9,9,2,5,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1366,3,2,2,2,2,2,2,1,2,1,0,2,1,1,1,5,1,1,5,1,12,5,43
1,106,1367,3,3,7,1,5,5,1,5,3,3,5,5,11,11,3,5,1,1,1,2,2,1,2,2,1,4,1,2,2,2,2,2,2,2,2,1,2,2,2,5,3,4,2,2,2,2,2,2,2,2,2,2,1,2,10,0,3,2,1,1,2,2,2,2,2,106,1367,3,2,2,2,2,2,2,2,3,2,1,6,3,1,2,2,2,2,2,2,2,2,2,5,6,2,3,3,2,3,4,3,3,3,3,99,9,9,2,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,6,3,5,4,3,9,2,2,2,2,2,2,3,106,1367,3,2,2,2,2,2,2,1,1,1,1,1,3,1,3,4,1,2,5,2,9,1,31
1,106,1368,3,3,7,1,5,5,1,5,3,3,3,5,3,5,3,5,1,2,1,2,2,3,2,1,1,1,3,2,2,2,2,2,2,2,2,1,2,2,2,6,4,1,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,1,9,2,2,2,1,2,2,106,1368,3,2,2,2,2,2,2,2,1,1,2,3,7,2,2,2,2,2,1,2,2,2,2,4,3,1,3,3,3,3,9,9,9,9,9,99,9,9,9,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1368,3,2,2,2,2,2,2,1,2,1,2,2,1,1,1,3,1,4,5,4,6,5,28
1,106,1369,3,9,7,1,5,5,1,7,7,2,1,5,12,11,3,4,1,1,2,1,2,1,1,1,1,1,3,2,2,2,2,2,1,2,2,2,2,2,2,5,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,5,1,1,9,1,2,2,2,2,2,106,1369,3,2,2,2,2,2,2,2,1,3,1,1,6,2,1,2,2,2,2,2,2,2,2,4,2,3,3,3,4,2,3,2,2,2,2,12,9,9,2,1,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,5,2,2,1,2,2,2,1,2,2,3,106,1369,3,2,2,2,2,2,2,2,8,1,8,8,1,1,1,1,1,1,3,1,15,7,17
1,106,1370,3,5,7,1,5,5,1,6,7,3,4,5,11,11,3,7,2,1,1,2,2,1,3,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,2,6,3,1,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,9,2,2,2,1,2,2,106,1370,3,2,2,2,2,2,2,2,1,3,0,99,99,2,2,2,2,2,2,2,2,2,1,4,0,2,3,4,2,3,9,9,9,9,9,99,9,9,9,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1370,3,2,2,2,2,2,2,1,7,1,7,7,1,1,1,4,1,1,5,3,9,1,3
1,106,1371,3,5,7,1,5,5,1,6,7,3,6,5,7,1,3,6,1,1,3,2,2,1,2,2,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,10,3,1,2,2,2,2,2,2,2,2,2,1,2,2,6,0,3,1,9,2,2,2,1,2,2,106,1371,3,2,2,2,2,2,2,2,2,2,1,99,4,2,2,2,2,2,1,2,2,2,2,2,1,1,3,4,2,2,4,3,3,2,2,7,9,9,3,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1371,3,2,2,2,2,2,2,1,3,1,3,3,1,1,1,8,1,2,5,2,8,4,61
1,106,1372,3,5,7,1,5,5,1,6,5,1,6,5,3,4,3,3,1,1,2,2,2,1,3,2,1,2,3,2,2,2,2,2,2,2,2,2,1,2,2,7,3,1,2,1,2,2,2,2,2,2,2,2,2,2,3,8,1,1,9,1,2,2,2,2,2,106,1372,3,2,2,2,2,2,2,2,1,3,1,1,4,1,2,2,2,2,2,2,2,2,2,5,6,1,3,4,4,3,4,3,3,3,3,3,9,9,2,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,5,2,2,1,2,2,2,2,2,2,3,106,1372,3,1,2,2,2,2,2,2,3,1,3,3,1,1,2,1,1,3,5,1,6,2,6
1,106,1373,3,5,7,1,5,5,1,6,7,0,6,5,12,9,3,7,1,2,1,3,3,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,6,4,3,2,2,2,2,2,2,2,2,1,2,2,2,3,3,1,1,9,1,2,2,2,2,2,106,1373,3,2,2,2,2,2,2,2,2,3,0,99,99,1,2,2,2,2,2,2,2,2,2,3,2,2,3,3,4,4,9,9,9,9,9,99,9,9,9,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1373,3,2,2,2,2,2,2,1,4,1,4,4,1,1,1,6,1,3,5,3,7,5,43
1,106,1374,3,5,7,1,5,5,1,6,5,2,4,2,12,3,3,4,1,1,1,1,2,1,3,1,1,1,3,2,2,2,2,2,2,2,1,2,2,2,2,5,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,8,2,3,1,2,2,2,1,2,2,106,1374,3,2,2,2,2,2,2,2,1,2,1,6,3,2,2,1,2,2,2,2,2,2,2,3,2,1,1,3,3,3,4,3,3,3,3,1,9,9,2,1,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,4,6,3,5,5,4,2,2,2,2,2,2,2,3,106,1374,3,2,2,2,1,2,2,2,4,1,4,4,1,1,2,4,1,1,5,2,7,6,27
1,106,1375,3,5,7,1,5,5,3,7,8,2,4,2,12,11,3,7,1,1,3,2,1,1,2,1,1,4,3,2,2,2,2,2,2,2,2,2,1,2,2,7,2,1,2,2,2,2,2,2,2,2,2,1,2,2,9,8,2,3,9,1,2,2,2,2,2,106,1375,3,2,2,2,2,2,2,2,2,3,2,11,4,2,1,2,2,2,2,2,2,2,2,3,1,2,1,4,4,3,9,9,9,9,9,99,9,9,9,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1375,3,2,2,2,2,2,2,1,2,1,2,2,1,1,4,4,2,4,5,2,7,3,21
1,106,1376,3,7,7,1,5,5,3,7,7,3,6,5,5,3,3,2,1,1,2,1,2,1,2,2,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,6,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,9,2,3,9,2,2,2,2,2,2,106,1376,3,2,1,2,2,2,2,2,2,2,0,8,7,2,1,2,2,2,2,2,2,2,2,4,2,1,3,4,2,3,4,3,3,4,3,10,9,9,2,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1376,3,2,2,2,2,2,2,1,2,1,2,2,1,1,2,6,1,4,5,1,12,5,21
1,106,1377,3,8,7,1,5,5,3,7,7,3,5,4,5,11,3,7,1,1,1,5,2,1,3,2,1,4,3,2,2,2,2,2,2,2,2,2,1,2,2,7,3,1,2,2,2,2,2,2,2,2,1,2,2,2,1,3,3,3,5,2,2,2,1,2,2,106,1377,3,2,2,2,2,2,2,2,1,1,3,99,99,2,2,2,2,2,2,2,2,2,1,2,4,2,3,3,3,3,9,9,9,9,9,99,9,9,9,2,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1377,3,2,2,2,2,2,2,1,2,1,2,2,1,1,1,5,1,1,5,2,12,5,29
1,106,1378,3,4,7,1,5,5,1,6,7,3,5,5,13,11,3,2,1,1,2,2,1,1,2,1,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,6,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,8,1,1,9,2,2,2,1,2,2,106,1378,3,2,2,2,2,2,2,2,3,3,3,99,99,2,2,2,2,2,2,2,2,2,1,3,1,2,1,3,3,3,4,3,3,3,3,10,9,9,9,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1378,3,2,2,2,2,2,2,1,3,1,3,3,1,1,1,5,1,1,5,1,11,1,64
1,106,1379,3,4,7,1,5,5,1,6,3,3,6,5,5,11,3,4,1,1,1,2,2,1,3,1,1,3,3,2,2,2,2,2,2,2,2,2,1,2,2,6,3,1,2,2,2,2,2,2,2,1,1,2,2,2,4,3,2,3,9,2,2,2,1,2,2,106,1379,3,2,2,2,2,1,2,2,2,2,3,99,99,2,2,2,2,2,2,2,2,2,1,4,2,2,3,0,2,2,3,3,3,4,3,10,9,9,2,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1379,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,6,2,2,4,2,12,2,4
1,106,1380,3,4,7,1,5,5,1,7,7,2,6,5,1,11,3,6,2,2,1,2,1,1,2,1,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,8,3,1,2,2,2,2,2,2,2,2,1,2,2,2,3,8,1,1,9,1,2,2,2,2,2,106,1380,3,2,2,2,2,2,2,2,2,3,1,2,6,2,1,2,2,2,2,2,1,2,2,5,6,1,3,2,2,3,9,9,9,9,9,99,9,9,9,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1380,3,2,2,2,2,2,2,1,2,1,2,2,1,2,2,6,1,3,5,4,5,3,14
1,106,1381,3,4,7,1,5,5,1,5,1,3,6,5,2,9,3,4,2,2,1,3,2,2,2,2,1,4,3,2,2,2,2,2,2,2,2,2,1,2,2,6,3,3,2,2,2,2,2,2,2,2,1,2,2,2,4,3,3,2,8,2,2,2,1,2,2,106,1381,3,2,2,2,2,2,2,2,2,2,3,99,99,2,2,2,2,2,2,2,2,2,1,5,6,2,3,4,2,3,4,3,3,3,3,1,9,9,9,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1381,3,2,2,2,2,2,2,1,12,1,2,2,1,3,4,7,1,4,5,5,2,2,64
1,106,1382,3,4,7,1,5,5,1,5,3,3,6,5,3,5,3,6,1,1,2,1,1,1,1,2,1,3,3,2,2,2,2,2,2,2,2,2,1,2,2,6,3,1,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,9,2,2,2,1,2,2,106,1382,3,2,2,2,2,2,2,2,1,1,3,99,99,2,2,2,2,2,2,2,2,2,1,3,4,1,1,3,3,3,9,9,9,9,9,99,9,9,9,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1382,3,2,2,2,2,2,2,1,2,1,2,2,1,1,1,6,1,1,5,1,6,5,42
1,106,1383,3,10,7,1,5,5,1,7,7,2,6,5,1,11,3,1,1,1,2,3,2,1,4,1,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,6,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,1,9,2,2,1,2,2,2,106,1383,3,2,2,2,2,2,2,2,2,1,3,99,99,2,2,2,2,2,2,2,2,2,1,4,4,1,3,2,2,3,9,9,9,9,9,99,9,9,9,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1383,3,2,2,2,2,2,2,1,3,1,3,3,1,1,2,6,2,1,5,1,5,3,52
1,106,1384,3,6,7,1,5,5,1,6,1,3,3,5,7,9,3,5,1,1,1,3,1,1,3,1,1,1,3,2,2,2,2,2,2,2,1,2,2,2,2,6,2,1,2,2,2,2,2,2,2,2,1,2,2,2,9,8,2,3,4,2,2,2,1,2,2,106,1384,3,2,2,2,2,1,2,2,1,2,1,8,5,2,2,1,2,2,2,2,2,2,2,2,2,1,3,4,4,3,9,3,3,4,3,1,9,9,2,2,5,1,2,2,2,2,2,2,2,2,2,1,2,2,2,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1384,3,2,2,2,2,2,2,1,8,1,8,9,4,1,3,4,1,1,5,2,8,2,18
1,106,1385,3,3,7,1,5,4,1,6,7,3,2,3,3,11,3,7,1,2,3,2,2,1,3,3,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,6,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,9,0,4,10,2,2,2,2,2,2,106,1385,3,2,2,2,2,2,2,1,7,3,2,99,99,2,2,2,2,2,2,2,2,2,1,4,2,4,1,0,4,2,2,2,2,2,9,3,9,9,3,1,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,6,3,4,5,4,9,2,2,2,2,2,2,3,106,1385,3,2,2,2,2,2,2,1,8,1,8,0,4,3,4,7,2,4,2,3,6,1,35
1,106,1386,3,3,7,1,5,4,1,6,6,3,5,3,12,11,3,6,2,1,2,1,2,1,1,1,3,4,3,2,2,2,2,2,2,2,2,2,1,2,2,5,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,8,1,1,9,2,2,2,1,2,2,106,1386,3,2,2,2,2,2,2,2,1,2,3,99,99,2,2,2,2,2,2,2,2,2,1,2,2,1,3,2,2,3,9,3,3,4,3,99,9,9,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1386,3,2,2,2,2,2,2,1,4,1,4,4,1,1,1,5,1,1,5,2,7,3,30
1,106,1387,3,5,7,1,5,4,1,6,7,3,6,2,12,11,3,7,1,1,3,1,1,1,3,3,1,4,3,2,2,2,2,2,2,2,2,2,1,2,2,7,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,8,1,3,8,2,2,1,2,2,2,106,1387,3,2,2,2,2,2,2,2,1,1,2,99,99,2,2,2,2,2,2,2,2,2,1,5,0,1,3,1,2,3,9,9,9,9,9,99,9,9,9,1,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,2,1,3,3,2,2,2,2,2,2,2,3,106,1387,3,2,2,2,2,2,1,2,3,1,3,3,1,1,1,1,1,1,5,2,7,6,21
1,106,1388,3,5,7,1,5,4,2,6,7,3,3,5,7,1,3,7,1,1,2,1,1,1,2,1,1,4,3,2,2,2,2,2,2,1,2,2,2,2,2,11,4,1,2,2,2,1,2,2,2,2,2,2,2,2,10,3,3,3,1,2,1,2,2,2,2,106,1388,3,2,2,2,2,2,2,2,1,2,2,99,6,2,1,2,2,2,2,2,2,2,2,2,1,1,3,3,4,2,2,3,3,2,3,7,9,9,3,2,5,1,2,2,2,2,2,2,2,2,1,2,2,2,2,4,6,3,5,4,3,9,2,2,2,2,2,2,3,106,1388,3,2,2,2,2,2,2,1,2,1,2,2,1,1,4,3,1,3,4,1,8,4,33
1,106,1389,3,5,7,1,5,4,1,6,5,3,5,2,12,11,3,3,1,1,2,5,2,3,2,1,1,2,3,2,2,2,2,2,2,1,2,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,1,2,2,2,7,5,1,1,9,2,2,2,1,2,2,106,1389,3,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,1,5,6,2,1,4,3,3,9,3,3,3,3,12,9,9,9,2,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1389,3,2,2,2,2,2,2,1,7,1,7,7,1,1,1,5,2,4,5,2,7,6,2
1,106,1390,3,5,7,1,5,4,1,7,7,3,6,5,5,11,3,7,2,1,1,2,3,3,4,2,2,4,3,2,2,2,2,2,2,1,2,2,2,2,2,10,5,1,2,2,2,2,2,2,2,2,1,2,2,2,7,5,3,3,8,2,2,2,1,2,2,106,1390,3,2,2,2,2,1,2,2,1,2,2,99,99,2,2,2,2,2,2,2,2,2,1,3,1,1,3,4,4,3,9,9,9,9,9,99,9,9,9,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1390,3,2,2,2,2,2,2,1,2,1,2,2,1,1,1,6,1,2,5,4,12,2,37
1,106,1391,3,4,7,1,5,4,1,6,7,3,1,5,9,11,3,6,1,1,3,3,3,3,4,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,5,1,2,1,2,2,2,2,2,2,2,2,2,2,1,5,1,1,9,2,2,1,2,2,2,106,1391,3,2,2,2,2,2,2,2,1,1,2,99,99,2,2,2,2,2,2,2,2,2,1,5,6,1,1,3,3,3,4,9,9,9,9,99,9,9,9,1,5,4,2,2,2,2,1,1,2,2,2,2,2,2,2,4,4,2,1,5,3,9,2,2,2,2,2,2,3,106,1391,3,2,2,2,2,2,2,1,9,1,9,9,1,1,1,1,1,3,5,3,4,3,15
1,106,1392,3,4,7,1,5,4,1,7,5,1,6,5,2,11,3,1,1,1,3,2,1,1,1,3,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,6,3,1,2,2,2,2,2,2,2,2,1,2,2,2,8,8,2,3,8,2,2,2,1,2,2,106,1392,3,2,2,2,2,2,2,2,2,2,3,99,99,2,2,2,2,2,2,2,2,2,1,2,4,2,3,2,2,3,9,9,9,9,9,99,9,9,9,3,6,3,1,2,2,2,2,2,2,2,2,2,2,2,2,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1392,3,2,2,2,2,2,2,1,7,1,7,0,4,2,2,7,2,4,5,2,2,1,60
1,106,1393,3,6,7,1,5,4,1,6,6,3,1,5,12,11,3,6,1,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,5,1,2,2,2,2,2,2,2,2,1,2,2,2,3,5,1,1,9,1,2,2,2,2,2,106,1393,3,2,2,2,2,2,2,2,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,5,6,1,1,3,3,3,9,9,9,9,9,99,9,9,9,1,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,3,106,1393,3,2,2,2,2,2,2,2,3,2,3,3,2,1,1,1,1,1,5,1,7,3,31
1,106,1394,3,3,7,1,5,3,1,7,7,3,5,4,5,11,3,6,2,2,1,2,2,3,2,1,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,11,3,1,2,2,2,2,2,2,2,2,1,2,2,2,1,3,2,2,8,2,2,2,1,2,2,106,1394,3,2,2,2,2,2,2,2,2,2,2,99,99,2,2,2,2,2,2,2,2,2,1,4,3,1,1,3,3,3,4,3,3,3,3,99,9,9,9,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,9,9,9,9,9,9,2,2,2,2,2,2,3,106,1394,3,2,2,2,2,2,2,1,2,1,2,2,1,1,1,5,2,3,5,5,12,5,9
1,106,1395,3,6,7,1,5,3,3,8,4,1,1,5,2,11,3,2,1,2,1,3,2,2,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,5,1,2,1,2,2,2,2,2,2,2,2,2,2,11,5,1,4,9,1,2,2,2,2,2,106,1395,3,2,2,2,2,2,2,2,1,1,1,1,3,1,2,2,2,2,2,2,2,2,2,5,6,1,1,4,3,3,3,2,2,1,2,2,3,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,9,9,2,2,2,2,2,2,3,106,1395,3,2,2,2,2,2,2,1,0,3,0,7,5,1,1,1,1,1,5,4,8,4,37
